"Temperature","Pressure","Humidity","Speed","Radiation"
"58","30.5","32","9","328.19"
"58","30.5","33","10.12","435.71"
"57","30.5","33","5.62","379.59"
"56","30.5","35","4.5","828.53"
"55","30.49","34","6.75","663.83"
"53","30.49","40","2.25","439.01"
"51","30.49","42","7.87","639.34"
"50","30.49","48","3.37","480.22"
"49","30.49","52","4.5","401.66"
"48","30.49","51","4.5","179.71"
"48","30.49","53","5.62","370.75"
"48","30.49","52","6.75","117.64"
"47","30.49","53","4.5","107.57"
"47","30.48","54","5.62","93.98"
"47","30.48","55","6.75","86.82"
"47","30.48","53","5.62","110.32"
"46","30.48","54","7.87","124.21"
"46","30.48","56","9","113.03"
"46","30.48","57","5.62","126.49"
"45","30.48","57","6.75","98.34"
"45","30.48","59","10.12","78.92"
"45","30.48","59","6.75","75.4"
"45","30.48","60","5.62","66.53"
"45","30.48","59","5.62","47.94"
"45","30.47","60","4.5","37.09"
"46","30.47","59","9","31.09"
"46","30.47","58","7.87","28.41"
"46","30.47","57","7.87","19.93"
"46","30.47","57","10.12","16.98"
"46","30.47","57","10.12","11.16"
"45","30.47","56","3.37","6.98"
"45","30.47","58","4.5","5.05"
"45","30.46","60","6.75","3.06"
"44","30.46","62","10.12","2.19"
"44","30.46","62","9","1.5"
"44","30.46","64","7.87","1.25"
"44","30.46","62","4.5","1.26"
"44","30.46","61","7.87","1.26"
"45","30.46","61","5.62","1.24"
"45","30.45","59","5.62","1.24"
"44","30.45","60","5.62","1.22"
"44","30.45","62","4.5","1.25"
"44","30.45","64","6.75","1.26"
"44","30.45","64","4.5","1.26"
"44","30.45","66","5.62","1.21"
"44","30.45","66","6.75","1.24"
"45","30.46","65","6.75","1.28"
"45","30.46","64","9","1.28"
"45","30.46","62","6.75","1.25"
"45","30.46","62","4.5","1.26"
"45","30.46","62","6.75","1.27"
"45","30.45","64","6.75","1.26"
"45","30.45","64","9","1.26"
"45","30.45","65","6.75","1.3"
"45","30.45","69","6.75","1.27"
"45","30.45","72","6.75","1.24"
"45","30.45","73","3.37","1.27"
"46","30.45","75","7.87","1.26"
"46","30.45","74","9","1.25"
"46","30.45","75","6.75","1.27"
"46","30.45","80","4.5","1.26"
"45","30.45","83","1.12","1.26"
"45","30.45","87","2.25","1.26"
"45","30.45","88","5.62","1.21"
"45","30.45","88","6.75","1.28"
"45","30.44","90","10.12","1.25"
"45","30.44","94","5.62","1.26"
"44","30.44","94","9","1.29"
"44","30.44","95","9","1.22"
"44","30.45","91","12.37","1.23"
"44","30.45","86","9","1.25"
"44","30.45","90","2.25","1.23"
"44","30.45","92","5.62","1.23"
"44","30.45","91","5.62","1.28"
"44","30.45","85","5.62","1.24"
"44","30.45","81","5.62","1.28"
"44","30.45","82","6.75","1.26"
"44","30.45","77","2.25","1.26"
"44","30.45","76","9","1.24"
"44","30.45","69","7.87","1.25"
"44","30.45","67","7.87","1.24"
"44","30.45","67","6.75","1.24"
"45","30.45","66","6.75","1.25"
"45","30.46","64","9","1.24"
"45","30.46","61","5.62","1.24"
"45","30.46","58","1.12","1.27"
"45","30.46","57","2.25","1.28"
"45","30.45","59","7.87","1.27"
"46","30.45","59","4.5","1.28"
"46","30.45","58","5.62","1.25"
"46","30.45","58","7.87","1.26"
"46","30.46","57","3.37","1.26"
"47","30.46","56","3.37","1.22"
"47","30.46","52","7.87","1.26"
"48","30.46","49","5.62","1.27"
"48","30.46","49","9","1.28"
"47","30.46","47","5.62","1.27"
"46","30.47","53","4.5","1.28"
"46","30.47","54","5.62","1.23"
"46","30.47","56","6.75","1.26"
"46","30.47","50","5.62","1.25"
"46","30.47","57","6.75","1.23"
"46","30.47","60","7.87","1.29"
"47","30.47","58","6.75","1.29"
"47","30.47","52","5.62","1.26"
"47","30.48","56","4.5","1.31"
"47","30.48","54","3.37","1.3"
"47","30.48","55","5.62","1.31"
"47","30.48","55","3.37","1.26"
"41","30.34","81","9","1.21"
"41","30.34","80","7.87","1.19"
"42","30.34","81","7.87","1.21"
"41","30.34","82","5.62","1.21"
"41","30.34","83","6.75","1.22"
"40","30.34","83","5.62","1.2"
"40","30.34","83","6.75","1.19"
"40","30.34","83","7.87","1.22"
"40","30.34","82","6.75","1.18"
"41","30.34","82","5.62","1.2"
"41","30.34","82","5.62","1.22"
"40","30.34","82","5.62","1.2"
"40","30.34","82","6.75","1.22"
"40","30.34","82","7.87","1.22"
"41","30.34","81","6.75","1.2"
"41","30.34","80","7.87","1.2"
"41","30.35","79","6.75","1.2"
"41","30.35","79","7.87","1.23"
"41","30.35","79","10.12","1.21"
"41","30.35","79","9","1.18"
"41","30.35","79","9","1.2"
"41","30.35","80","9","1.21"
"41","30.34","81","9","1.2"
"41","30.34","81","10.12","1.22"
"41","30.34","82","9","1.24"
"41","30.34","84","6.75","1.25"
"41","30.34","83","7.87","1.22"
"41","30.34","82","5.62","1.2"
"42","30.34","82","6.75","1.23"
"42","30.35","81","5.62","1.21"
"42","30.35","81","5.62","1.22"
"42","30.34","81","6.75","1.25"
"42","30.35","83","9","1.22"
"42","30.35","86","9","1.21"
"43","30.34","87","9","1.23"
"43","30.34","88","7.87","1.23"
"43","30.34","88","9","1.21"
"43","30.34","88","6.75","1.23"
"43","30.34","88","7.87","1.18"
"43","30.34","88","6.75","1.2"
"43","30.34","88","5.62","1.23"
"44","30.34","87","7.87","1.23"
"44","30.34","86","6.75","1.2"
"45","30.34","86","3.37","1.23"
"45","30.34","86","3.37","1.24"
"45","30.33","86","2.25","1.22"
"46","30.33","87","2.25","1.21"
"46","30.33","87","3.37","1.22"
"46","30.33","87","5.62","1.21"
"46","30.33","88","4.5","1.2"
"46","30.33","89","6.75","1.22"
"46","30.33","90","5.62","1.22"
"46","30.33","91","7.87","1.2"
"46","30.33","94","7.87","1.23"
"46","30.33","95","4.5","1.25"
"46","30.33","96","6.75","1.22"
"46","30.32","97","5.62","1.18"
"46","30.33","99","6.75","1.23"
"47","30.32","99","4.5","1.26"
"47","30.32","99","5.62","1.24"
"47","30.32","99","5.62","1.19"
"47","30.32","99","6.75","1.24"
"47","30.32","98","6.75","1.2"
"47","30.32","98","5.62","1.16"
"47","30.32","97","5.62","1.22"
"47","30.32","97","5.62","1.22"
"48","30.31","96","5.62","1.22"
"48","30.31","96","6.75","1.22"
"48","30.31","96","7.87","1.22"
"48","30.31","96","6.75","1.24"
"48","30.31","95","6.75","1.38"
"48","30.31","95","6.75","3.2"
"48","30.31","94","4.5","5.84"
"49","30.31","93","7.87","8.49"
"49","30.31","92","5.62","9.33"
"49","30.31","91","4.5","11.98"
"49","30.3","92","5.62","15.96"
"49","30.3","91","6.75","18.98"
"49","30.31","92","7.87","26.11"
"49","30.31","91","6.75","32.99"
"49","30.31","90","5.62","49.94"
"50","30.3","90","7.87","47.14"
"50","30.3","89","7.87","107.36"
"50","30.3","88","7.87","65.73"
"50","30.3","88","5.62","137.37"
"50","30.3","88","9","110.18"
"50","30.3","88","9","134.44"
"50","30.3","87","7.87","66.41"
"51","30.3","86","9","76.3"
"51","30.3","84","5.62","84.62"
"51","30.29","84","7.87","89.46"
"52","30.29","82","10.12","65.77"
"52","30.29","79","10.12","82.4"
"53","30.29","78","12.37","105.17"
"53","30.29","75","9","167.44"
"54","30.28","77","9","552.33"
"54","30.28","72","12.37","485.05"
"54","30.28","73","13.5","594.78"
"53","30.28","80","10.12","392.78"
"53","30.28","82","10.12","479.13"
"53","30.28","81","13.5","257.2"
"53","30.28","82","14.62","215.98"
"53","30.29","83","12.37","778.69"
"53","30.28","83","12.37","378.48"
"52","30.28","84","16.87","246.8"
"53","30.29","85","13.5","165.61"
"52","30.28","87","11.25","586.51"
"52","30.28","85","14.62","280.55"
"52","30.28","83","12.37","350.54"
"52","30.28","86","11.25","305.02"
"52","30.28","86","15.75","637.19"
"52","30.28","84","15.75","692"
"52","30.28","85","15.75","356.92"
"53","30.28","83","12.37","261.18"
"53","30.29","82","15.75","230.91"
"53","30.29","82","14.62","920.09"
"53","30.29","81","13.5","325.07"
"53","30.29","77","12.37","339.47"
"53","30.29","78","12.37","216.06"
"53","30.29","79","18","448.57"
"53","30.29","77","14.62","239.03"
"53","30.29","76","10.12","234.85"
"53","30.29","75","9","279.42"
"53","30.29","75","5.62","204.89"
"53","30.3","75","14.62","247.32"
"53","30.29","74","10.12","199.27"
"53","30.3","75","6.75","256.52"
"53","30.3","74","7.87","239.91"
"53","30.3","74","6.75","229.02"
"53","30.3","75","12.37","228.76"
"53","30.3","74","11.25","422.04"
"53","30.3","75","9","827.4"
"53","30.31","74","13.5","386.77"
"54","30.31","73","10.12","242.35"
"53","30.31","73","11.25","532.51"
"53","30.31","72","11.25","819.68"
"53","30.31","70","12.37","722.33"
"53","30.31","70","19.12","461.31"
"53","30.31","69","10.12","542.66"
"53","30.31","69","10.12","575.4"
"53","30.32","68","16.87","595.61"
"53","30.33","68","11.25","521.11"
"53","30.33","68","10.12","378.41"
"53","30.33","67","12.37","364.1"
"53","30.32","67","16.87","493.27"
"53","30.32","67","16.87","744.91"
"52","30.33","68","16.87","615.75"
"53","30.33","68","14.62","363.67"
"52","30.33","68","11.25","1026.34"
"52","30.33","69","13.5","365.6"
"52","30.33","71","11.25","600.11"
"52","30.33","74","11.25","349.41"
"52","30.33","74","15.75","392.47"
"52","30.33","77","7.87","333.66"
"51","30.34","77","9","763.69"
"51","30.34","78","10.12","540.71"
"51","30.34","79","11.25","423.32"
"51","30.34","80","13.5","372.75"
"51","30.34","80","7.87","258.96"
"50","30.34","79","6.75","473.09"
"50","30.34","81","9","402.17"
"50","30.35","80","7.87","614.07"
"50","30.35","81","11.25","299.46"
"50","30.34","81","7.87","443.82"
"50","30.35","82","11.25","340.05"
"50","30.34","83","7.87","455.93"
"49","30.35","83","11.25","708.54"
"50","30.34","83","9","368.6"
"49","30.34","83","11.25","413.89"
"49","30.34","84","13.5","377.6"
"50","30.34","84","12.37","411.52"
"49","30.34","86","9","425.14"
"49","30.34","87","11.25","626.78"
"48","30.34","87","9","621.48"
"48","30.34","88","10.12","502.69"
"48","30.34","88","11.25","300.77"
"48","30.33","86","9","562.05"
"47","30.34","85","11.25","481.72"
"47","30.33","84","6.75","271.4"
"46","30.34","84","6.75","466.49"
"46","30.34","84","7.87","195.6"
"45","30.33","84","9","311.72"
"45","30.33","84","6.75","132.99"
"45","30.33","84","7.87","252.41"
"45","30.33","84","6.75","218.23"
"45","30.33","84","4.5","181.73"
"45","30.32","83","5.62","123.67"
"45","30.32","84","6.75","224.35"
"44","30.32","86","10.12","163.52"
"43","30.32","87","7.87","116.14"
"43","30.31","86","9","111.12"
"43","30.31","86","6.75","44.3"
"43","30.31","86","5.62","39.3"
"42","30.31","85","7.87","39.51"
"42","30.31","84","4.5","52.87"
"43","30.31","83","5.62","32.09"
"43","30.3","81","5.62","30.12"
"43","30.3","80","6.75","25.24"
"43","30.3","80","6.75","28.98"
"43","30.3","79","6.75","21.28"
"42","30.3","78","7.87","18.32"
"42","30.3","79","5.62","9.84"
"41","30.3","80","3.37","5.94"
"42","30.31","80","5.62","3.55"
"42","30.3","79","4.5","2.93"
"42","30.3","78","3.37","1.66"
"42","30.3","79","6.75","1.21"
"42","30.29","78","4.5","1.2"
"42","30.29","78","6.75","1.19"
"43","30.29","78","5.62","1.21"
"43","30.29","77","4.5","1.2"
"43","30.29","77","4.5","1.21"
"43","30.29","77","7.87","1.18"
"43","30.29","77","7.87","1.21"
"44","30.29","77","7.87","1.22"
"44","30.29","77","3.37","1.21"
"45","30.29","75","5.62","1.19"
"44","30.29","77","3.37","1.19"
"43","30.29","79","7.87","1.2"
"43","30.29","79","2.25","1.22"
"43","30.28","79","0","1.15"
"43","30.29","82","0","1.23"
"43","30.28","80","1.12","1.22"
"43","30.29","79","2.25","1.25"
"42","30.29","76","6.75","1.24"
"42","30.29","81","4.5","1.21"
"42","30.28","84","5.62","1.21"
"42","30.28","84","5.62","1.21"
"43","30.28","83","5.62","1.23"
"43","30.28","82","5.62","1.18"
"43","30.28","83","6.75","1.19"
"42","30.28","84","6.75","1.21"
"42","30.28","86","3.37","1.2"
"42","30.28","87","2.25","1.19"
"41","30.28","87","3.37","1.19"
"41","30.28","88","1.12","1.22"
"41","30.28","88","3.37","1.2"
"41","30.29","87","4.5","1.16"
"42","30.28","87","5.62","1.21"
"42","30.28","86","3.37","1.21"
"42","30.28","85","3.37","1.2"
"43","30.28","85","2.25","1.2"
"43","30.28","84","1.12","1.2"
"42","30.29","85","1.12","1.19"
"42","30.28","87","1.12","1.17"
"42","30.28","88","5.62","1.2"
"42","30.28","89","7.87","1.21"
"41","30.29","89","6.75","1.21"
"41","30.29","90","7.87","1.22"
"41","30.29","90","5.62","1.23"
"41","30.29","90","4.5","1.23"
"41","30.29","90","3.37","1.21"
"41","30.29","90","5.62","1.2"
"42","30.3","89","4.5","1.24"
"42","30.29","89","4.5","1.21"
"42","30.29","89","4.5","1.21"
"42","30.3","89","4.5","1.23"
"42","30.3","89","2.25","1.22"
"42","30.3","89","3.37","1.16"
"42","30.31","89","2.25","1.23"
"43","30.3","89","4.5","1.23"
"43","30.3","88","3.37","1.21"
"43","30.31","88","4.5","1.21"
"43","30.31","87","3.37","1.21"
"44","30.31","86","4.5","1.22"
"45","30.31","84","2.25","1.23"
"45","30.31","83","1.12","1.22"
"45","30.31","81","1.12","1.23"
"45","30.31","79","1.12","1.19"
"45","30.31","78","1.12","1.21"
"45","30.31","78","0","1.22"
"45","30.31","76","4.5","1.24"
"44","30.31","77","0","1.21"
"44","30.31","81","1.12","1.23"
"44","30.32","81","1.12","1.22"
"44","30.32","83","4.5","1.22"
"43","30.31","84","2.25","1.19"
"43","30.32","87","6.75","1.23"
"42","30.31","90","2.25","1.22"
"42","30.32","91","2.25","1.2"
"42","30.31","91","3.37","1.19"
"43","30.32","90","3.37","1.21"
"43","30.32","90","2.25","1.23"
"44","30.32","89","4.5","1.23"
"44","30.32","89","4.5","1.22"
"44","30.32","91","4.5","1.22"
"44","30.33","92","3.37","1.23"
"44","30.33","92","5.62","1.21"
"44","30.33","93","3.37","1.2"
"44","30.33","93","6.75","1.21"
"45","30.33","95","5.62","1.22"
"45","30.33","95","5.62","1.22"
"45","30.33","96","2.25","1.22"
"45","30.33","97","2.25","1.22"
"45","30.33","98","2.25","1.23"
"45","30.34","99","1.12","1.21"
"44","30.33","100","2.25","1.23"
"44","30.33","100","1.12","1.2"
"44","30.34","101","2.25","1.21"
"44","30.34","101","1.12","1.21"
"44","30.34","101","2.25","1.2"
"44","30.34","101","2.25","1.2"
"44","30.34","101","3.37","1.21"
"44","30.34","101","2.25","1.21"
"44","30.34","101","1.12","1.19"
"44","30.34","101","2.25","1.22"
"44","30.34","101","3.37","1.22"
"44","30.34","101","2.25","1.24"
"44","30.34","101","4.5","1.19"
"44","30.34","101","3.37","1.21"
"44","30.35","102","4.5","1.2"
"44","30.35","101","4.5","1.2"
"44","30.35","102","2.25","1.21"
"45","30.35","102","3.37","1.24"
"45","30.35","101","3.37","1.19"
"45","30.35","101","4.5","1.24"
"45","30.35","101","4.5","1.18"
"45","30.34","101","2.25","1.21"
"45","30.34","101","3.37","1.23"
"45","30.34","101","3.37","1.23"
"45","30.34","101","2.25","1.23"
"45","30.34","101","0","1.18"
"45","30.34","101","4.5","1.24"
"45","30.34","101","1.12","1.2"
"45","30.34","101","2.25","1.21"
"45","30.34","101","1.12","1.22"
"45","30.34","101","1.12","1.2"
"45","30.34","101","3.37","1.21"
"45","30.34","101","4.5","1.22"
"45","30.34","101","2.25","1.2"
"45","30.34","101","0","1.21"
"45","30.34","101","5.62","1.21"
"45","30.34","101","4.5","1.22"
"45","30.34","100","5.62","1.23"
"45","30.33","100","7.87","1.22"
"45","30.33","100","4.5","1.22"
"45","30.33","100","11.25","1.21"
"45","30.33","99","6.75","1.22"
"45","30.32","99","10.12","1.22"
"45","30.32","98","7.87","1.19"
"45","30.32","97","9","1.2"
"46","30.32","95","7.87","1.17"
"47","30.32","87","9","1.22"
"47","30.31","79","9","1.2"
"46","30.31","81","9","1.23"
"46","30.31","84","12.37","1.2"
"45","30.3","87","13.5","1.22"
"45","30.31","90","12.37","1.2"
"44","30.31","90","11.25","1.18"
"44","30.31","90","11.25","1.23"
"44","30.31","90","14.62","1.25"
"44","30.31","89","9","1.2"
"44","30.32","87","5.62","1.23"
"44","30.33","87","9","1.18"
"45","30.33","86","5.62","1.23"
"45","30.33","86","12.37","1.21"
"46","30.33","83","21.37","1.25"
"48","30.33","83","14.62","1.27"
"48","30.32","95","7.87","1.23"
"48","30.31","96","3.37","1.22"
"48","30.31","97","2.25","1.63"
"48","30.31","97","3.37","2.78"
"48","30.31","97","1.12","5.76"
"48","30.31","97","3.37","8.8"
"48","30.31","97","1.12","13.8"
"48","30.31","97","0","22.92"
"48","30.31","97","0","13.19"
"48","30.3","97","1.12","8.48"
"48","30.3","97","2.25","21.2"
"48","30.3","97","4.5","26.42"
"48","30.3","97","3.37","27.2"
"49","30.3","97","2.25","32.27"
"49","30.3","97","2.25","25.43"
"49","30.3","96","3.37","33.49"
"49","30.3","96","2.25","37.42"
"49","30.29","95","1.12","31.83"
"49","30.3","94","3.37","66.59"
"49","30.3","95","3.37","32.44"
"49","30.3","94","2.25","38.35"
"49","30.29","94","4.5","53.84"
"50","30.29","90","3.37","40.73"
"49","30.3","86","1.12","26.36"
"49","30.29","86","1.12","62.69"
"49","30.29","87","1.12","88.63"
"49","30.29","87","3.37","61.64"
"50","30.29","85","0","66.36"
"50","30.29","84","0","42.97"
"50","30.29","84","3.37","73.72"
"50","30.29","82","2.25","48.2"
"50","30.29","80","1.12","75.46"
"50","30.29","82","2.25","149.98"
"50","30.28","81","0","90.35"
"50","30.29","80","4.5","107.26"
"50","30.28","80","4.5","121.19"
"50","30.28","79","0","97.2"
"50","30.28","78","2.25","92.92"
"50","30.29","77","1.12","113.99"
"50","30.28","77","2.25","167.49"
"50","30.29","78","1.12","97.21"
"50","30.29","76","1.12","187.33"
"50","30.29","75","1.12","157.83"
"51","30.28","75","4.5","166.26"
"51","30.28","75","3.37","225.81"
"51","30.28","76","6.75","315.93"
"51","30.29","76","6.75","301.35"
"51","30.29","77","4.5","301.3"
"51","30.29","78","6.75","392.38"
"51","30.29","78","5.62","321.86"
"51","30.29","76","4.5","382.86"
"51","30.29","75","3.37","303.48"
"50","30.29","76","3.37","386.49"
"50","30.29","75","3.37","320.75"
"50","30.29","76","6.75","405"
"50","30.29","74","0","439.43"
"50","30.29","75","2.25","397.79"
"50","30.3","74","5.62","407.04"
"50","30.3","74","4.5","427.74"
"50","30.3","73","2.25","382.06"
"50","30.3","74","2.25","336.41"
"50","30.31","74","5.62","320.16"
"50","30.31","71","3.37","313.87"
"50","30.31","71","3.37","344.07"
"50","30.31","71","4.5","344.56"
"50","30.32","70","5.62","376.16"
"50","30.32","68","5.62","378.1"
"50","30.32","71","6.75","365.03"
"50","30.32","70","7.87","350.45"
"50","30.32","69","6.75","361.77"
"50","30.32","69","5.62","380.01"
"50","30.33","68","3.37","352.16"
"50","30.33","68","4.5","342.86"
"50","30.33","70","4.5","317.92"
"50","30.33","70","5.62","313.99"
"50","30.33","69","4.5","317.38"
"50","30.33","69","3.37","325.35"
"50","30.33","70","3.37","329.33"
"50","30.33","66","0","335"
"50","30.33","68","1.12","323.33"
"50","30.33","66","2.25","326.84"
"49","30.33","67","5.62","323.84"
"49","30.34","67","1.12","334.32"
"49","30.34","66","0","347.96"
"49","30.34","68","3.37","362.46"
"49","30.34","63","0","298.35"
"49","30.34","74","2.25","347.59"
"49","30.34","67","2.25","316.62"
"49","30.34","72","2.25","355.18"
"50","30.34","72","3.37","321.69"
"50","30.34","69","2.25","338.46"
"50","30.34","70","1.12","372.22"
"50","30.34","57","3.37","370.33"
"50","30.34","49","0","330.66"
"50","30.34","50","1.12","300.25"
"50","30.34","45","1.12","303.28"
"49","30.34","53","1.12","315.15"
"49","30.34","51","2.25","300.89"
"49","30.34","56","3.37","278.13"
"49","30.34","52","0","278.58"
"48","30.33","52","2.25","271.85"
"48","30.34","51","1.12","264.27"
"47","30.33","52","1.12","263.29"
"47","30.33","54","0","261.7"
"46","30.33","52","1.12","216.69"
"46","30.33","52","1.12","200.7"
"45","30.33","52","1.12","172.14"
"45","30.33","55","0","175.1"
"45","30.33","58","1.12","172.39"
"44","30.33","56","7.87","156.54"
"44","30.32","62","7.87","121.65"
"44","30.32","61","7.87","100.13"
"43","30.32","62","5.62","99.44"
"43","30.32","63","5.62","106.34"
"42","30.32","64","6.75","101.36"
"41","30.32","70","5.62","84.65"
"41","30.32","78","4.5","74.85"
"41","30.31","75","3.37","68.04"
"41","30.32","75","1.12","70.46"
"41","30.32","74","3.37","58.53"
"41","30.32","74","2.25","47.73"
"41","30.31","71","3.37","45.16"
"41","30.31","68","4.5","38.49"
"40","30.31","70","4.5","34.65"
"40","30.31","71","4.5","25.74"
"40","30.3","69","3.37","19.06"
"40","30.31","71","3.37","15.72"
"40","30.31","69","5.62","10.96"
"40","30.31","69","3.37","7.24"
"40","30.31","70","3.37","5.85"
"40","30.3","70","4.5","2.98"
"40","30.3","70","4.5","1.88"
"40","30.3","70","5.62","1.35"
"40","30.31","72","5.62","1.18"
"40","30.3","72","5.62","1.2"
"40","30.3","73","6.75","1.18"
"40","30.3","74","6.75","1.19"
"40","30.3","75","6.75","1.19"
"40","30.3","76","6.75","1.19"
"40","30.3","76","6.75","1.2"
